;Beladedatum;Wochentag;Kalenderwoche;Monat;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung
5251;2022-09-14;2;37;9;1176;27.38;24.2467878;5251
5243;2022-09-12;0;37;9;1133;204.94;30.516431400000002;5243
5269;2022-09-12;0;37;9;1123;1338.34;70.5367854;5269
5337;2022-09-15;3;37;9;1204;4645.0;187.29495;5337
5334;2022-09-14;2;37;9;1016;5400.0;213.954;5334
5336;2022-09-15;3;37;9;1065;3945.0;162.57795;5336
5342;2022-09-15;3;37;9;1062;1433.0;73.87923;5342
5327;2022-09-13;1;37;9;1053;785.0;50.99835;5327
5353;2022-09-14;2;37;9;1350;267.5;32.725425;5353
5348;2022-09-14;2;37;9;1187;9.53;23.6165043;5348
5350;2022-09-14;2;37;9;1102;2616.0;115.65096000000001;5350
5352;2022-09-14;2;37;9;1350;1208.0;65.93448000000001;5352
5344;2022-09-15;3;37;9;1063;65.0;25.57515;5344
5323;2022-09-09;4;36;9;1151;3120.0;133.4472;5323
5300;2022-09-14;2;37;9;1089;266.33;32.6841123;5300
5315;2022-09-13;1;37;9;1213;983.0;57.98973;5315
5310;2022-09-14;2;37;9;1176;4774.61;191.8714791;5310
5309;2022-09-14;2;37;9;1176;558.47;42.9995757;5309
5308;2022-09-14;2;37;9;1031;14.4;23.788464;5308
5307;2022-09-12;0;37;9;1177;275.57;33.0103767;5307
5304;2022-09-15;3;37;9;1068;4179.9;170.872269;5304
5299;2022-09-14;2;37;9;1034;249.63;32.0944353;5299
5296;2022-09-15;3;37;9;1123;99.0;26.77569;5296
5294;2022-09-15;3;37;9;1082;23516.8;853.6582080000001;5294
5318;2022-09-13;1;37;9;1126;1248.0;67.34688;5318
5388;2022-09-14;2;37;9;1115;906.98;55.30546379999999;5388
5384;2022-09-15;3;37;9;1056;2099.0;97.39569;5384
5382;2022-09-15;3;37;9;1063;82.0;26.175420000000003;5382
5381;2022-09-14;2;37;9;1102;1367.58;71.56924980000001;5381
5379;2022-09-16;4;37;9;1187;2745.0;120.20595;5379
5375;2022-09-16;4;37;9;1045;521.0;41.67651;5375
5370;2022-09-15;3;37;9;1082;4986.5;199.35331499999998;5370
5368;2022-09-14;2;37;9;1176;1940.0;91.7814;5368
5367;2022-09-14;2;37;9;1176;1799.68;86.8267008;5367
5364;2022-09-15;3;37;9;1371;1067.5;60.973425;5364
5360;2022-09-14;2;37;9;1016;5024.0;200.67744;5360
5374;2022-09-14;2;37;9;1186;241.13;31.794300300000003;5374
5455;2022-09-19;0;38;9;1035;1137.0;63.42746999999999;5455
5476;2022-09-13;1;37;9;1313;478.5;40.175835;5476
5468;2022-09-15;3;37;9;1056;230.4;31.415423999999998;5468
5466;2022-09-19;0;38;9;1062;525.0;41.81775;5466
5465;2022-09-19;0;38;9;1115;1044.05;60.1454055;5465
5457;2022-09-13;1;37;9;1041;1123.0;62.933130000000006;5457
5454;2022-09-19;0;38;9;1089;7.63;23.549415300000003;5454
5406;2022-09-19;0;38;9;1016;2700.0;118.617;5406
5451;2022-09-19;0;38;9;1176;576.0;43.618559999999995;5451
5439;2022-09-14;2;37;9;1102;249.18;32.0785458;5439
5437;2022-09-16;4;37;9;1187;3174.38;135.3673578;5437
5428;2022-09-15;3;37;9;1082;7333.51;282.2262381;5428
5427;2022-09-19;0;38;9;1091;1881.79;89.7260049;5427
5421;2022-09-15;3;37;9;1371;920.0;55.7652;5421
5452;2022-09-19;0;38;9;1031;2540.0;112.9674;5452
5512;2022-09-19;0;38;9;1204;11735.0;437.64285;5512
5530;2022-09-19;0;38;9;1065;7778.0;297.92118;5530
5523;2022-09-20;1;38;9;1061;752.0;49.83312;5523
5522;2022-09-19;0;38;9;1063;28.95;24.3022245;5522
5521;2022-09-19;0;38;9;1236;3212.04;136.69713240000002;5521
5517;2022-09-16;4;37;9;1187;237.5;31.666125;5517
5514;2022-09-14;2;37;9;1186;134.96;28.0454376;5514
5511;2022-09-20;1;38;9;1179;330.0;34.9323;5511
5515;2022-09-16;4;37;9;1045;41.0;24.727710000000002;5515
5493;2022-09-16;4;37;9;1151;2237.36;102.2811816;5493
5490;2022-09-19;0;38;9;1035;158.91;28.891112100000004;5490
5489;2022-09-19;0;38;9;1034;2635.7;116.346567;5489
5486;2022-09-19;0;38;9;1089;582.49;43.847721899999996;5486
5484;2022-09-19;0;38;9;1031;945.29;56.658189899999996;5484
5483;2022-09-19;0;38;9;1176;1074.95;61.236484499999996;5483
5479;2022-09-20;1;38;9;1068;4773.75;191.8411125;5479
5501;2022-09-20;1;38;9;1067;256.5;32.337015;5501
5621;2022-09-20;1;38;9;1053;330.0;34.9323;5621
5616;2022-09-20;1;38;9;1061;160.03;28.9306593;5616
5584;2022-09-21;2;38;9;1115;1240.0;67.0644;5584
5581;2022-09-20;1;38;9;1061;774.1;50.613471000000004;5581
5580;2022-09-20;1;38;9;1062;140.0;28.2234;5580
5579;2022-09-15;3;37;9;1056;952.0;56.89512;5579
5615;2022-09-21;2;38;9;1115;639.59;45.8639229;5615
5552;2022-09-20;1;38;9;1084;307.1;34.123701000000004;5552
5547;2022-09-20;1;38;9;1076;2860.74;124.2927294;5547
5544;2022-09-21;2;38;9;1016;3649.81;152.15479109999998;5544
5576;2022-09-20;1;38;9;1126;2260.0;103.0806;5576
5538;2022-09-19;0;38;9;1133;2224.16;101.8150896;5538
5535;2022-09-21;2;38;9;1091;2520.0;112.2612;5535
5651;2022-09-21;2;38;9;1034;1510.0;76.5981;5651
5648;2022-09-21;2;38;9;1035;1586.0;79.28166;5648
5647;2022-09-21;2;38;9;1031;599.71;44.4557601;5647
5645;2022-09-21;2;38;9;1176;1124.0;62.96844;5645
5635;2022-09-22;3;38;9;1068;663.17;46.696532700000006;5635
5634;2022-09-22;3;38;9;1067;31.0;24.37461;5634
5633;2022-09-16;4;37;9;1151;1472.2;75.263382;5633
5631;2022-09-21;2;38;9;1045;4648.0;187.40088;5631
5643;2022-09-19;0;38;9;1070;740.0;49.4094;5643
5611;2022-09-21;2;38;9;1091;1458.75;74.7884625;5611
5603;2022-09-20;1;38;9;1213;1193.34;65.4168354;5603
5600;2022-09-20;1;38;9;1076;868.39;53.942850899999996;5600
5596;2022-09-22;3;38;9;1204;4364.0;177.37284;5596
5595;2022-09-22;3;38;9;1065;505.0;41.11155;5595
5589;2022-09-22;3;38;9;1063;633.0;45.63123;5589
5588;2022-09-22;3;38;9;1063;446.0;39.028259999999996;5588
5628;2022-09-21;2;38;9;1102;3021.0;129.95151;5628
5662;2022-09-22;3;38;9;1062;44.39;24.8474109;5662
5690;2022-09-22;3;38;9;1082;2978.25;128.4420075;5690
5677;2022-09-23;4;38;9;1187;442.0;38.88702;5677
5673;2022-09-21;2;38;9;1016;20088.0;732.58728;5673
5657;2022-09-22;3;38;9;1204;6109.5;239.006445;5657
5660;2022-09-20;1;38;9;1053;1315.0;69.71265;5660
5664;2022-09-21;2;38;9;1115;2638.4;116.44190400000001;5664
5756;2022-09-22;3;38;9;1061;1962.52;92.5765812;5756
5759;2022-09-22;3;38;9;1179;2894.51;125.48514809999999;5759
5754;2022-09-26;0;39;9;1115;52.0;25.116120000000002;5754
5764;2022-09-26;0;39;9;1031;161.9;28.996689;5764
5767;2022-09-21;2;38;9;1102;2278.0;103.71618000000001;5767
5763;2022-09-26;0;39;9;1176;1144.75;63.7011225;5763
5747;2022-09-21;2;38;9;1186;92.36;26.5412316;5747
5766;2022-09-26;0;39;9;1089;9828.89;370.3381059;5766
5741;2022-09-21;2;38;9;1350;4033.5;165.702885;5741
5728;2022-09-20;1;38;9;1076;620.0;45.1722;5728
5721;2022-09-23;4;38;9;1213;3672.48;152.9552688;5721
5716;2022-09-22;3;38;9;1371;123.75;27.6496125;5716
5704;2022-09-26;0;39;9;1123;21.0;24.02151;5704
5702;2022-09-26;0;39;9;1016;56.67;25.2810177;5702
5697;2022-09-22;3;38;9;1084;199.73;30.3324663;5697
5746;2022-09-23;4;38;9;1045;2264.38;103.2352578;5746
5808;2022-09-26;0;39;9;1035;5204.0;207.03323999999998;5808
5810;2022-09-27;1;39;9;1067;287.5;33.431625;5810
5811;2022-09-27;1;39;9;1068;3865.96;159.7870476;5811
5835;2022-09-27;1;39;9;1053;544.0;42.488640000000004;5835
5824;2022-09-26;0;39;9;1236;4915.0;196.82865;5824
5827;2022-09-26;0;39;9;1031;1616.33;80.3526123;5827
5806;2022-09-26;0;39;9;1034;670.0;46.9377;5806
5823;2022-09-21;2;38;9;1102;3005.0;129.38655;5823
5804;2022-09-26;0;39;9;1176;460.67;39.546257700000005;5804
5816;2022-09-26;0;39;9;1070;4142.98;169.5686238;5816
5800;2022-09-26;0;39;9;1063;2614.95;115.6138845;5800
5799;2022-09-27;1;39;9;1062;519.74;41.6320194;5799
5798;2022-09-26;0;39;9;1115;802.68;51.622630799999996;5798
5796;2022-09-27;1;39;9;1061;108.0;27.09348;5796
5793;2022-09-22;3;38;9;1056;14.41;23.7888171;5793
5790;2022-09-26;0;39;9;1091;42.26;24.7722006;5790
5779;2022-09-27;1;39;9;1041;3626.0;151.31406;5779
5778;2022-09-27;1;39;9;1213;1663.81;82.0291311;5778
5775;2022-09-26;0;39;9;1204;6887.9;266.491749;5775
5801;2022-09-26;0;39;9;1063;88.32;26.3985792;5801
5905;2022-09-27;1;39;9;1313;3749.49;155.6744919;5905
5895;2022-09-26;0;39;9;1133;1122.58;62.9182998;5895
5881;2022-09-27;1;39;9;1126;9197.06;348.0281886;5881
5867;2022-09-27;1;39;9;1213;983.0;57.98973;5867
5865;2022-09-27;1;39;9;1061;3465.8;145.657398;5865
5858;2022-09-28;2;39;9;1115;357.0;35.885670000000005;5858
5853;2022-09-26;0;39;9;1255;628.0;45.454679999999996;5853
5846;2022-09-28;2;39;9;1236;3240.0;137.6844;5846
5843;2022-09-26;0;39;9;1123;2056.0;95.87736;5843
5842;2022-09-28;2;39;9;1016;1788.81;86.4428811;5842
5862;2022-09-22;3;38;9;1056;115.2;27.347711999999998;5862
5951;2022-09-29;3;39;9;1063;185.71;29.8374201;5951
5972;2022-09-28;2;39;9;1186;124.99;27.6933969;5972
5970;2022-09-28;2;39;9;1102;7928.0;303.21768;5970
5974;2022-09-27;1;39;9;1126;2530.0;112.6143;5974
5956;2022-09-26;0;39;9;1372;1067.83;60.98507729999999;5956
5955;2022-09-29;3;39;9;1061;35.0;24.51585;5955
5954;2022-09-29;3;39;9;1056;74.43;25.9081233;5954
5952;2022-09-29;3;39;9;1063;1260.0;67.7706;5952
5944;2022-09-29;3;39;9;1068;5403.33;214.07158230000005;5944
5969;2022-09-28;2;39;9;1236;66.0;25.61046;5969
5936;2022-09-26;0;39;9;1133;83.57;26.230856699999997;5936
5913;2022-09-29;3;39;9;1065;1070.0;61.0617;5913
5914;2022-09-29;3;39;9;1204;3999.0;164.48469;5914
5919;2022-09-28;2;39;9;1176;1410.0;73.0671;5919
5920;2022-09-28;2;39;9;1031;158.0;28.85898;5920
5943;2022-09-29;3;39;9;1067;294.5;33.678795;5943
5924;2022-09-28;2;39;9;1089;388.0;36.98028;5924
5925;2022-09-28;2;39;9;1034;1219.87;66.3536097;5925
5928;2022-09-27;1;39;9;1213;1516.0;76.80996;5928
5923;2022-09-28;2;39;9;1088;6.0;23.49186;5923
6029;2022-09-28;2;39;9;1016;6631.5;257.438265;6029
6027;2022-09-26;0;39;9;1177;2088.0;97.00728000000001;6027
6023;2022-09-26;0;39;9;1255;122.06;27.5899386;6023
6015;2022-09-29;3;39;9;1082;6699.0;259.82169;6015
6004;2022-09-30;4;39;9;1213;2794.48;121.9530888;6004
5998;2022-09-30;4;39;9;1187;1188.0;65.22828;5998
6002;2022-09-28;2;39;9;1350;3260.0;138.3906;6002
5986;2022-09-28;2;39;9;1115;1241.64;67.12230840000001;5986
5981;2022-09-27;1;39;9;1313;398.0;37.33338;5981
5980;2022-09-29;3;39;9;1062;6.5;23.509515;5980
5979;2022-09-26;0;39;9;1372;1008.0;58.87248;5979
5995;2022-09-28;2;39;9;1186;147.14;28.475513399999997;5995
5987;2022-09-28;2;39;9;1115;334.0;35.07354;5987
6077;2022-10-03;0;40;10;1372;720.0;48.7032;6077
6097;2022-09-30;4;39;10;1045;1076.0;61.273559999999996;6097
6096;2022-09-30;4;39;10;1187;1061.5;60.761565000000004;6096
6095;2022-09-28;2;39;10;1102;5004.0;199.97124;6095
6091;2022-10-03;0;40;10;1236;3095.01;132.5648031;6091
6082;2022-10-03;0;40;10;1204;7118.5;274.634235;6082
6079;2022-10-03;0;40;10;1063;321.0;34.614509999999996;6079
6076;2022-10-04;1;40;10;1062;554.0;42.84174;6076
6060;2022-09-29;3;39;10;1371;688.0;47.57328;6060
6051;2022-10-04;1;40;10;1068;774.84;50.6396004;6051
6049;2022-10-04;1;40;10;1067;941.0;56.50671;6049
6046;2022-09-30;4;39;10;1151;1569.7;78.70610699999999;6046
6044;2022-10-04;1;40;10;1041;978.0;57.81318;6044
6038;2022-10-03;0;40;10;1034;5773.16;227.13027960000002;6038
6036;2022-10-03;0;40;10;1035;324.38;34.733857799999996;6036
6075;2022-10-04;1;40;10;1061;27.0;24.23337;6075
6150;2022-10-04;1;40;10;1062;175.5;29.476905;6150
6151;2022-10-03;0;40;10;1063;345.6;35.483136;6151
6153;2022-10-04;1;40;10;1041;1113.0;62.58003000000001;6153
6163;2022-10-04;1;40;10;1213;645.0;46.05495;6163
6161;2022-10-04;1;40;10;1213;173.52;29.4069912;6161
6162;2022-10-04;1;40;10;1213;173.52;29.4069912;6162
6164;2022-10-04;1;40;10;1213;146.22;28.4430282;6164
6160;2022-10-04;1;40;10;1213;138.81;28.1813811;6160
6145;2022-10-03;0;40;10;1177;1270.56;68.1434736;6145
6139;2022-10-05;2;40;10;1035;50.0;25.0455;6139
6136;2022-10-03;0;40;10;1133;1114.64;62.637938399999996;6136
6127;2022-10-04;1;40;10;1313;5017.43;200.4454533;6127
6123;2022-10-04;1;40;10;1084;5836.6;229.37034599999998;6123
6113;2022-10-05;2;40;10;1016;2999.66;129.1979946;6113
6109;2022-10-03;0;40;10;1255;894.63;54.8693853;6109
6107;2022-10-05;2;40;10;1045;3071.0;131.71701000000002;6107
6102;2022-10-05;2;40;10;1031;5296.0;210.28176000000002;6102
6141;2022-10-05;2;40;10;1034;865.5;53.840805;6141
6216;2022-10-05;2;40;10;1102;2410.0;108.3771;6216
6215;2022-10-05;2;40;10;1236;2268.38;103.3764978;6215
6211;2022-10-05;2;40;10;1034;955.09;57.0042279;6211
6210;2022-10-05;2;40;10;1089;2674.97;117.73319070000001;6210
6209;2022-10-05;2;40;10;1088;435.91;38.6719821;6209
6207;2022-10-05;2;40;10;1031;6742.2;261.347082;6207
6208;2022-10-05;2;40;10;1035;2096.0;97.28976;6208
6196;2022-10-04;1;40;10;1076;1689.13;82.9231803;6196
6194;2022-10-04;1;40;10;1126;1080.0;61.4148;6194
6188;2022-10-06;3;40;10;1065;1925.0;91.25175;6188
6187;2022-10-06;3;40;10;1204;1140.0;63.5334;6187
6179;2022-10-06;3;40;10;1062;1364.65;71.46579150000001;6179
6165;2022-10-06;3;40;10;1068;6447.97;250.95782069999998;6165
6205;2022-10-04;1;40;10;1053;13.0;23.73903;6205
6254;2022-10-05;2;40;10;1091;216.0;30.906959999999998;6254
6251;2022-10-05;2;40;10;1034;4390.88;178.32197280000003;6251
6250;2022-10-05;2;40;10;1031;2819.94;122.8520814;6250
6249;2022-10-05;2;40;10;1176;432.0;38.53392;6249
6248;2022-10-05;2;40;10;1176;4174.02;170.6646462;6248
6246;2022-10-05;2;40;10;1236;526.0;41.85306;6246
6245;2022-10-05;2;40;10;1102;9691.79;365.49710489999995;6245
6253;2022-10-03;0;40;10;1177;183.0;29.74173;6253
6242;2022-10-07;4;40;10;1045;1956.0;92.34636;6242
6241;2022-10-05;2;40;10;1186;105.0;26.98755;6241
6231;2022-10-06;3;40;10;1123;7927.08;303.18519480000003;6231
6227;2022-10-05;2;40;10;1016;3738.86;155.2991466;6227
6223;2022-10-04;1;40;10;1076;1043.0;60.10833;6223
6219;2022-10-06;3;40;10;1082;19303.15;704.8742265;6219
6244;2022-10-07;4;40;10;1187;970.0;57.5307;6244
6344;2022-10-07;4;40;10;1151;238.25;31.6926075;6344
6327;2022-10-10;0;41;10;1176;1244.0;67.20564;6327
6325;2022-10-10;0;41;10;1089;1522.07;77.0242917;6325
6324;2022-10-10;0;41;10;1034;5075.8;202.506498;6324
6320;2022-10-10;0;41;10;1035;5398.88;213.9144528;6320
6319;2022-10-10;0;41;10;1031;15.5;23.827305;6319
6307;2022-10-10;0;41;10;1062;348.32;35.5791792;6307
6305;2022-10-04;1;40;10;1313;6756.14;261.8393034;6305
6304;2022-10-06;3;40;10;1179;404.0;37.54524;6304
6285;2022-10-10;0;41;10;1115;2303.0;104.59893000000001;6285
6272;2022-10-06;3;40;10;1082;2443.0;109.54233;6272
6314;2022-10-10;0;41;10;1255;681.42;47.3409402;6314
6389;2022-10-06;3;40;10;1371;1130.0;63.1803;6389
6376;2022-10-10;0;41;10;1034;257.07;32.3571417;6376
6364;2022-10-05;2;40;10;1102;3164.87;135.03155969999997;6364
6375;2022-10-10;0;41;10;1031;2219.13;101.63748029999999;6375
6374;2022-10-10;0;41;10;1176;570.7;43.431416999999996;6374
6369;2022-10-11;1;41;10;1068;1582.95;79.1739645;6369
6368;2022-10-11;1;41;10;1067;658.5;46.531634999999994;6368
6362;2022-10-07;4;40;10;1045;1388.0;72.29028000000001;6362
6393;2022-10-10;0;41;10;1091;186.88;29.878732799999998;6393
6358;2022-10-10;0;41;10;1115;2538.38;112.91019779999999;6358
6341;2022-10-10;0;41;10;1204;2010.0;94.2531;6341
6342;2022-10-10;0;41;10;1065;4109.0;168.36879;6342
6347;2022-10-10;0;41;10;1204;514.5;41.446995;6347
6360;2022-10-07;4;40;10;1151;2542.84;113.0676804;6360
6355;2022-10-11;1;41;10;1062;155.04;28.7544624;6355
6356;2022-10-10;0;41;10;1063;492.0;40.65252;6356
6351;2022-10-11;1;41;10;1053;793.0;51.28083;6351
6483;2022-10-12;2;41;10;1236;236.0;31.613159999999997;6483
6481;2022-10-12;2;41;10;1350;909.53;55.39550429999999;6481
6475;2022-10-11;1;41;10;1126;2042.5;95.400675;6475
6468;2022-10-07;4;40;10;1151;1520.0;76.9512;6468
6464;2022-10-12;2;41;10;1088;1390.0;72.3609;6464
6463;2022-10-12;2;41;10;1034;1953.5;92.258085;6463
6465;2022-10-12;2;41;10;1089;1062.5;60.796875;6465
6457;2022-10-12;2;41;10;1031;90.43;26.4730833;6457
6448;2022-10-10;0;41;10;1133;1603.38;79.8953478;6448
6436;2022-10-10;0;41;10;1063;213.95;30.8345745;6436
6431;2022-10-06;3;40;10;1082;5354.89;212.3611659;6431
6427;2022-10-11;1;41;10;1084;402.6;37.495806;6427
6418;2022-10-11;1;41;10;1313;2308.0;104.77548;6418
6459;2022-10-12;2;41;10;1035;2036.0;95.17116;6459
6541;2022-10-13;3;41;10;1204;3415.0;143.86365;6541
6540;2022-10-13;3;41;10;1065;2950.0;127.4445;6540
6538;2022-10-13;3;41;10;1062;212.99;30.800676899999996;6538
6537;2022-10-12;2;41;10;1115;2160.0;99.5496;6537
6535;2022-10-12;2;41;10;1236;792.0;51.24552;6535
6532;2022-10-12;2;41;10;1187;1346.68;70.8312708;6532
6530;2022-10-12;2;41;10;1045;2802.0;122.21862;6530
6529;2022-10-12;2;41;10;1186;208.39;30.638250899999996;6529
6509;2022-10-12;2;41;10;1091;129.0;27.83499;6509
6507;2022-10-12;2;41;10;1031;5648.0;222.71087999999997;6507
6505;2022-10-12;2;41;10;1088;2160.0;99.5496;6505
6504;2022-10-12;2;41;10;1089;1644.05;81.3314055;6504
6498;2022-10-11;1;41;10;1313;5154.0;205.26774;6498
6493;2022-10-13;3;41;10;1068;1074.98;61.2375438;6493
6492;2022-10-13;3;41;10;1067;1275.5;68.31790500000001;6492
6487;2022-10-12;2;41;10;1016;24191.04;877.4656223999999;6487
6528;2022-10-07;4;40;10;1151;1018.5;59.243235;6528
6584;2022-10-12;2;41;10;1115;3661.0;152.54991;6584
6576;2022-10-11;1;41;10;1076;462.89;39.6246459;6576
6573;2022-10-12;2;41;10;1034;477.37;40.1359347;6573
6570;2022-10-10;0;41;10;1177;362.07;36.064691700000004;6570
6568;2022-10-10;0;41;10;1070;1336.0;70.45416;6568
6566;2022-10-13;3;41;10;1067;291.0;33.555209999999995;6566
6559;2022-10-13;3;41;10;1123;250.0;32.1075;6559
6556;2022-10-13;3;41;10;1082;8447.0;321.54357000000005;6556
6555;2022-10-13;3;41;10;1084;288.03;33.450339299999996;6555
6554;2022-10-14;4;41;10;1187;2240.0;102.3744;6554
6553;2022-10-12;2;41;10;1186;200.0;30.342;6553
6543;2022-10-13;3;41;10;1063;1306.09;69.3980379;6543
6562;2022-10-12;2;41;10;1016;2304.0;104.63424;6562
6632;2022-10-14;4;41;10;1213;900.9;55.090779000000005;6632
6645;2022-10-13;3;41;10;1084;34.05;24.4823055;6645
6649;2022-10-11;1;41;10;1041;1379.0;71.97249000000001;6649
6642;2022-10-17;0;42;10;1089;751.91;49.829942100000004;6642
6641;2022-10-17;0;42;10;1034;77.66;26.0221746;6641
6637;2022-10-17;0;42;10;1177;14.0;23.77434;6637
6630;2022-10-13;3;41;10;1067;565.5;43.247805;6630
6643;2022-10-13;3;41;10;1082;4459.03;180.7283493;6643
6627;2022-10-12;2;41;10;1350;1841.76;88.31254559999999;6627
6597;2022-10-17;0;42;10;1115;238.0;31.68378;6597
6600;2022-10-17;0;42;10;1062;702.49;48.0849219;6600
6629;2022-10-13;3;41;10;1371;1120.0;62.8272;6629
6621;2022-10-14;4;41;10;1045;506.0;41.14686;6621
6623;2022-10-14;4;41;10;1187;1188.0;65.22828;6623
6610;2022-10-17;0;42;10;1016;2700.0;118.617;6610
6718;2022-10-17;0;42;10;1070;1833.0;88.00323;6718
6714;2022-10-18;1;42;10;1068;4404.15;178.7905365;6714
6712;2022-10-17;0;42;10;1236;418.0;38.03958;6712
6703;2022-10-17;0;42;10;1089;23.65;24.1150815;6703
6698;2022-10-17;0;42;10;1063;2560.0;113.6736;6698
6697;2022-10-17;0;42;10;1063;654.5;46.390395;6697
6696;2022-10-18;1;42;10;1179;106.0;27.022859999999998;6696
6692;2022-10-18;1;42;10;1062;150.0;28.5765;6692
6683;2022-10-18;1;42;10;1076;606.98;44.712463799999995;6683
6671;2022-10-17;0;42;10;1035;2042.0;95.38302;6671
6670;2022-10-17;0;42;10;1031;244.03;31.8966993;6670
6669;2022-10-17;0;42;10;1176;11077.16;414.41451960000006;6669
6664;2022-10-17;0;42;10;1065;974.0;57.67194;6664
6663;2022-10-17;0;42;10;1204;443.0;38.92233;6663
6657;2022-10-13;3;41;10;1082;2561.0;113.70891;6657
6656;2022-10-14;4;41;10;1151;2724.05;119.46620549999999;6656
6682;2022-10-18;1;42;10;1041;3.0;23.38593;6682
6770;2022-10-18;1;42;10;1076;1157.25;64.1424975;6770
6763;2022-10-19;2;42;10;1115;3451.36;145.1475216;6763
6759;2022-10-17;0;42;10;1133;5796.99;227.97171690000002;6759
6761;2022-10-17;0;42;10;1372;133.0;27.976229999999997;6761
6753;2022-10-19;2;42;10;1031;32.24;24.4183944;6753
6741;2022-10-19;2;42;10;1016;17537.25;642.5202975;6741
6736;2022-10-17;0;42;10;1063;762.0;50.18622;6736
6723;2022-10-19;2;42;10;1045;89.0;26.422590000000003;6723
6752;2022-10-19;2;42;10;1176;106.0;27.022859999999998;6752
6831;2022-10-18;1;42;10;1076;716.8;48.590208000000004;6831
6830;2022-10-18;1;42;10;1041;5.0;23.45655;6830
6818;2022-10-20;3;42;10;1204;3008.0;129.49248;6818
6817;2022-10-20;3;42;10;1065;2106.0;97.64286;6817
6810;2022-10-18;1;42;10;1053;2645.0;116.67495;6810
6828;2022-10-18;1;42;10;1213;28.16;24.2743296;6828
6799;2022-10-17;0;42;10;1133;145.35;28.4123085;6799
6784;2022-10-20;3;42;10;1082;7418.0;285.20957999999996;6784
6783;2022-10-17;0;42;10;1070;3592.63;150.1357653;6783
6780;2022-10-20;3;42;10;1068;2750.7;120.40721699999999;6780
6779;2022-10-20;3;42;10;1067;256.0;32.319359999999996;6779
6800;2022-10-20;3;42;10;1371;2342.0;105.97601999999999;6800
6891;2022-10-19;2;42;10;1016;5580.0;220.3098;6891
6887;2022-10-20;3;42;10;1082;782.67;50.9160777;6887
6886;2022-10-20;3;42;10;1084;378.04;36.6285924;6886
6877;2022-10-17;0;42;10;1070;1080.0;61.4148;6877
6871;2022-10-18;1;42;10;1126;299.57;33.8578167;6871
6846;2022-10-18;1;42;10;1053;2363.0;106.71753000000001;6846
6851;2022-10-21;4;42;10;1187;2290.0;104.1399;6851
6844;2022-10-20;3;42;10;1179;1467.0;75.07977;6844
6842;2022-10-20;3;42;10;1063;33.14;24.4501734;6842
6856;2022-10-19;2;42;10;1115;1258.59;67.72081290000001;6856
6925;2022-10-18;1;42;10;1313;404.5;37.562895000000005;6925
6916;2022-10-24;0;43;10;1062;616.89;45.0623859;6916
6910;2022-10-24;0;43;10;1089;1679.64;82.5880884;6910
6893;2022-10-24;0;43;10;1115;2183.0;100.36173000000001;6893
6912;2022-10-21;4;42;10;1045;662.8;46.683468;6912
6988;2022-10-24;0;43;10;1091;5297.63;210.33931529999998;6988
6986;2022-10-24;0;43;10;1034;1618.02;80.41228620000001;6986
6983;2022-10-24;0;43;10;1031;197.77;30.2632587;6983
6979;2022-10-20;3;42;10;1056;1607.63;80.04541529999999;6979
6972;2022-10-24;0;43;10;1063;153.6;28.703615999999997;6972
6964;2022-10-21;4;42;10;1151;888.5;54.652935;6964
6962;2022-10-24;0;43;10;1236;4724.5;190.102095;6962
6959;2022-10-24;0;43;10;1070;1092.0;61.838519999999995;6959
6960;2022-10-24;0;43;10;1177;111.0;27.199409999999997;6960
6954;2022-10-25;1;43;10;1067;737.0;49.303470000000004;6954
6953;2022-10-21;4;42;10;1045;2250.0;102.7275;6953
6950;2022-10-21;4;42;10;1187;2287.43;104.0491533;6950
6947;2022-10-19;2;42;10;1350;936.0;56.33016;6947
6944;2022-10-24;0;43;10;1065;3893.0;160.74183;6944
6943;2022-10-24;0;43;10;1204;2451.0;109.82481000000001;6943
6939;2022-10-20;3;42;10;1371;639.97;45.8773407;6939
6955;2022-10-25;1;43;10;1068;6772.78;262.42686180000004;6955
7013;2022-10-25;1;43;10;1062;1235.83;66.9171573;7013
7036;2022-10-24;0;43;10;1255;1440.86;74.1567666;7036
7024;2022-10-24;0;43;10;1133;2106.0;97.64286;7024
7007;2022-10-20;3;42;10;1082;259.2;32.432352;7007
7030;2022-10-25;1;43;10;1041;685.5;47.485005;7030
6999;2022-10-26;2;43;10;1187;2828.0;123.13668;6999
6997;2022-10-26;2;43;10;1102;3026.0;130.12806;6997
6996;2022-10-26;2;43;10;1350;164.0;29.070840000000004;6996
6994;2022-10-26;2;43;10;1016;5580.0;220.3098;6994
7004;2022-10-25;1;43;10;1084;1107.0;62.36816999999999;7004
7109;2022-10-27;3;43;10;1082;4132.12;169.1851572;7109
7094;2022-10-25;1;43;10;1126;3128.0;133.72968;7094
7093;2022-10-25;1;43;10;1126;1120.5;62.844855;7093
7085;2022-10-26;2;43;10;1236;2389.38;107.64900779999999;7085
7076;2022-10-27;3;43;10;1063;598.11;44.3992641;7076
7070;2022-10-25;1;43;10;1041;834.12;52.7327772;7070
7068;2022-10-25;1;43;10;1213;146.22;28.4430282;7068
7078;2022-10-27;3;43;10;1061;895.32;54.89374920000001;7078
7060;2022-10-25;1;43;10;1313;1730.45;84.3821895;7060
7056;2022-10-27;3;43;10;1204;2666.0;117.41646000000001;7056
